timestamp,tenant_id,device_id,device_type,gateway_id,protocol,src_zone,dst_zone,message_type,payload_bytes,packet_count,session_duration_ms,rtt_ms,jitter_ms,packet_loss_pct,retransmission_count,qos_level,tls_version,cipher_suite,auth_method,cert_status,key_rotation_age_days,firmware_age_days,cpu_usage_pct,mem_usage_pct,signal_rssi_dbm,battery_pct,conn_attempts_5m,failed_auth_1h,topic_frequency_1m,duplicate_msg_rate_pct,payload_entropy,anomaly_score_baseline,risk_score,risk_level,attack_type,label_secure
2025-01-01 03:08:42,tenant_224,dev_006897,sensor,gw_0615,CoAP,device_lan,edge,command,786,2,1353,16.91,1.38,0.856,3,2,TLS1.3,TLS_AES_256_GCM_SHA384,token,valid,40,114,56.47,45.41,-69.9,86.2,7,0,15.89,13.593,6.585,0.0378,0.1203,low,normal,1
2025-01-01 03:11:01,tenant_095,dev_040436,actuator,gw_1956,CoAP,device_lan,dmz,heartbeat,437,5,1047,79.73,13.54,0.182,3,0,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,23,191,37.34,40.39,-79.9,91.0,6,0,3.32,4.148,4.015,0.3067,0.1394,low,normal,1
2025-01-01 03:13:17,tenant_292,dev_019910,sensor,gw_0967,MQTT,edge,edge,heartbeat,1151,4,367,153.1017949785967,9.0,1.431,3,2,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,basic,expired,71,104,5.7,47.81,-63.2,57.5,4,0,14.63,0.792,6.117,0.7647697227266321,0.2818,medium,tls_downgrade,0
2025-01-01 03:16:38,tenant_054,dev_024988,tracker,gw_1140,MQTT,dmz,edge,telemetry,589,3,395,69.08,22.02,0.662,3,1,TLS1.2,TLS_AES_128_GCM_SHA256,token,valid,148,218,44.12,72.73,-74.0,48.5,2,1,3.93,4.547,4.808,0.0853,0.1311,low,normal,1
2025-01-01 03:16:56,tenant_012,dev_018713,sensor,gw_1397,HTTP,device_lan,cloud,telemetry,1007,5,1774,62.42,7.94,0.2,4,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,token,valid,71,67,53.03,63.73,-50.4,57.1,6,0,3.21,6.028,5.831,0.1718,0.1194,low,normal,1
2025-01-01 03:17:07,tenant_248,dev_020440,smart_meter,gw_0928,MQTT,device_lan,cloud,status,286,4,1640,38.14,10.28,0.557,3,2,TLS1.3,TLS_AES_256_GCM_SHA384,basic,expired,28,91,48.88,48.43,-95.4,63.2,6,0,4.35,2.028,6.489,0.0685,0.1639,low,normal,1
2025-01-01 03:20:06,tenant_131,dev_028831,smart_meter,gw_1211,MQTT,device_lan,edge,telemetry,100,4,656,103.72,8.33,0.92,1,1,TLS1.2,TLS_AES_128_GCM_SHA256,token,valid,29,122,25.32,62.84,-80.1,56.3,5,1,8.65,2.389,5.648,0.0055,0.1289,low,normal,1
2025-01-01 03:24:56,tenant_048,dev_007594,smart_meter,gw_0294,MQTT,device_lan,dmz,firmware_check,224,5,1261,124.74,7.51,0.672,1,2,TLS1.3,NONE,basic,revoked,63,92,36.8,66.96,-57.6,32.9,4,0,13.63,7.545,6.53,0.1165,0.2363,low,normal,1
2025-01-01 03:25:42,tenant_116,dev_019495,camera,gw_0394,HTTP,dmz,edge,telemetry,233,3,410,194.65684397913645,81.5710265330621,1.347,3,1,TLS1.3,TLS_AES_256_GCM_SHA384,token,expired,134,134,64.82,85.71,-75.9,44.2,5,0,10.06,2.529,4.494,0.6649282765904366,0.417,medium,mitm,0
2025-01-01 03:29:00,tenant_187,dev_004505,sensor,gw_2201,HTTP,device_lan,cloud,telemetry,626,4,332,143.4,1.3,0.744,0,1,TLS1.3,TLS_AES_128_GCM_SHA256,mTLS,expired,59,116,88.27,72.36,-76.9,66.5,5,1,9.81,0.49,5.578,0.1914,0.2257,low,normal,1
2025-01-01 03:32:48,tenant_239,dev_006376,sensor,gw_0697,MQTT,edge,edge,telemetry,376,4,459,74.79,24.74,0.194,2,1,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,psk,valid,24,75,41.98,64.79,-59.8,10.7,4,0,9.44,1.261,5.103,0.2539,0.1267,low,normal,1
2025-01-01 03:33:04,tenant_255,dev_012943,smart_meter,gw_0972,MQTT,device_lan,cloud,status,1099,4,1439,104.31,0.1,0.2,2,0,TLS1.2,TLS_AES_256_GCM_SHA384,mTLS,valid,59,273,49.93,45.46,-59.4,47.5,5,0,4.71,2.268,6.324,0.0899,0.1034,low,normal,1
2025-01-01 03:35:32,tenant_273,dev_046115,smart_meter,gw_0230,HTTP,device_lan,cloud,telemetry,935,5,996,102.79,10.82,1.501,1,1,TLS1.3,TLS_AES_256_GCM_SHA384,psk,valid,40,63,12.22,54.04,-80.0,62.0,3,0,2.57,17.546,5.877,0.093,0.2011,low,normal,1
2025-01-01 03:40:06,tenant_042,dev_045989,sensor,gw_2369,CoAP,device_lan,cloud,telemetry,514,5,799,45.42,6.95,0.467,0,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,token,valid,13,76,52.27,47.54,-63.1,52.1,4,1,8.14,8.109,4.63,0.0347,0.114,low,normal,1
2025-01-01 03:41:13,tenant_191,dev_043241,camera,gw_0695,MQTT,cloud,partner_api,telemetry,275,3,1060,5.0,14.06,0.773,3,2,TLS1.2,NONE,mTLS,missing,44,112,57.71,3.0,-81.6,51.0,2,0,5.53,0.415,6.338,0.1338,0.1331,low,normal,1
2025-01-01 03:42:54,tenant_178,dev_030648,smart_meter,gw_0470,MQTT,device_lan,cloud,telemetry,185,3,155,70.72,1.45,0.468,2,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,psk,valid,33,207,57.06,12.38,-78.0,71.8,8,0,1.42,4.209,6.689,0.0991,0.1106,low,normal,1
2025-01-01 03:46:07,tenant_224,dev_041418,camera,gw_1553,CoAP,device_lan,edge,telemetry,641,3,489,223.88247986038917,84.16090392925344,0.408,1,2,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,basic,revoked,130,185,68.53,40.09,-64.6,31.4,6,0,11.79,6.665,5.427,0.4171328379542481,0.4294,medium,mitm,0
2025-01-01 03:47:08,tenant_075,dev_041618,actuator,gw_0387,CoAP,device_lan,edge,heartbeat,119,4,1084,140.9,14.39,1.114,0,1,TLS1.3,TLS_AES_256_GCM_SHA384,token,valid,55,54,57.78,73.18,-67.3,36.3,4,0,9.31,3.524,5.373,0.2118,0.1686,low,normal,1
2025-01-01 03:47:38,tenant_251,dev_019191,tracker,gw_0574,HTTP,device_lan,dmz,status,262,2,1213,91.0,11.27,0.998,2,2,TLS1.3,TLS_AES_256_GCM_SHA384,psk,valid,17,122,48.76,39.99,-67.8,54.0,2,0,5.46,6.03,5.751,0.0149,0.1215,low,normal,1
2025-01-01 03:47:39,tenant_162,dev_028570,actuator,gw_2131,CoAP,dmz,edge,command,547,3,419,87.67,7.21,0.954,4,2,TLS1.3,TLS_AES_128_GCM_SHA256,mTLS,valid,84,169,74.44,61.68,-95.2,36.9,3,0,4.49,15.049,5.878,0.0152,0.1621,low,normal,1
2025-01-01 03:47:46,tenant_101,dev_004097,sensor,gw_1264,CoAP,device_lan,cloud,telemetry,662,4,765,97.13,11.19,0.813,4,1,TLS1.2,NONE,mTLS,valid,28,85,79.42,54.8,-56.6,64.3,4,1,13.28,1.715,6.092,0.0799,0.1267,low,normal,1
2025-01-01 03:49:43,tenant_025,dev_017907,actuator,gw_2326,MQTT,device_lan,edge,status,658,5,492,124.17,16.2,0.156,1,1,TLS1.3,TLS_AES_128_GCM_SHA256,token,valid,28,81,7.15,100.0,-56.6,86.3,4,0,9.05,4.77,5.893,0.2464,0.16,low,normal,1
2025-01-01 03:51:33,tenant_178,dev_031237,sensor,gw_0072,MQTT,edge,cloud,status,1791,5,377,81.26,13.19,0.388,1,1,TLS1.2,TLS_AES_128_GCM_SHA256,token,valid,60,230,33.19,39.02,-92.0,62.1,3,0,7.62,4.202,4.66,0.1492,0.1176,low,normal,1
2025-01-01 03:52:39,tenant_144,dev_045280,sensor,gw_1090,MQTT,device_lan,cloud,telemetry,992,2,2174,32.32,2.39,0.241,1,1,TLS1.3,TLS_AES_256_GCM_SHA384,mTLS,expired,42,361,59.97,42.31,-70.8,55.0,2,1,18.78,9.895,4.692,0.1809,0.1895,low,normal,1
2025-01-01 03:52:40,tenant_035,dev_048730,sensor,gw_1568,MQTT,device_lan,cloud,telemetry,937,4,218,118.33,4.75,2.231,1,1,TLS1.2,TLS_AES_128_GCM_SHA256,psk,valid,16,120,28.67,42.47,-85.7,33.7,5,0,14.67,2.786,3.745,0.3221,0.1616,low,normal,1
2025-01-01 03:53:18,tenant_062,dev_018170,actuator,gw_0177,CoAP,device_lan,partner_api,telemetry,2689,5,36238,42.04,0.1,0.671,2,2,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,basic,valid,32,88,62.74,52.31,-52.9,75.4,7,1,9.31,3.043,6.231078148142785,0.5550671964145958,0.1322,low,data_exfiltration,0
2025-01-01 03:53:23,tenant_177,dev_040666,sensor,gw_1660,CoAP,device_lan,dmz,heartbeat,1013,7,1353,51.54,16.73,3.078,3,1,TLS1.3,TLS_AES_128_GCM_SHA256,mTLS,valid,53,128,37.97,32.39,-73.4,93.9,5,0,16.02,8.464,5.967,0.1316,0.1617,low,normal,1
2025-01-01 03:54:16,tenant_176,dev_033057,sensor,gw_1051,MQTT,device_lan,cloud,heartbeat,282,1,1968,76.51,18.21,0.714,3,2,TLS1.3,TLS_AES_256_GCM_SHA384,mTLS,valid,31,140,48.99,39.37,-59.2,69.2,5,0,16.51,1.663,5.903,0.1972,0.1249,low,normal,1
2025-01-01 03:55:55,tenant_165,dev_000159,sensor,gw_1798,CoAP,device_lan,edge,telemetry,1596,5,386,99.11,16.43,1.288,4,1,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,psk,valid,28,101,39.95,40.64,-86.1,90.5,4,0,3.69,0.884,4.754,0.1124,0.1273,low,normal,1
2025-01-01 03:56:40,tenant_275,dev_046710,actuator,gw_0461,AMQP,device_lan,partner_api,heartbeat,5629,5,2056,5.0,5.27,1.482,2,1,TLS1.3,TLS_AES_128_GCM_SHA256,mTLS,valid,54,168,43.39,54.46,-57.1,60.5,2,0,12.07,13.488,7.619629542684148,0.6678020569812013,0.1556,low,data_exfiltration,0
2025-01-01 04:00:53,tenant_208,dev_047294,sensor,gw_2250,MQTT,device_lan,cloud,telemetry,46,2,484,71.96,1.18,0.145,2,0,TLS1.3,TLS_AES_128_GCM_SHA256,basic,valid,90,44,73.63,57.23,-66.0,95.3,8,0,41.3,10.452,6.224,0.1779,0.145,low,normal,1
2025-01-01 04:04:03,tenant_094,dev_046660,sensor,gw_1146,MQTT,device_lan,cloud,telemetry,1128,3,228,52.41,2.73,0.242,0,2,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,psk,valid,66,154,63.14,60.08,-67.4,87.4,5,0,5.18,5.829,6.24,0.1321,0.0978,low,normal,1
2025-01-01 04:04:32,tenant_206,dev_013568,sensor,gw_0295,CoAP,device_lan,dmz,telemetry,266,2,809,88.43,8.9,1.713,3,1,TLS1.2,TLS_AES_256_GCM_SHA384,psk,valid,77,80,31.66,59.5,-67.8,38.2,3,0,3.87,8.272,5.802,0.2414,0.1574,low,normal,1
2025-01-01 04:05:09,tenant_050,dev_029774,smart_meter,gw_0714,MQTT,edge,cloud,command,269,2,1572,104.75,14.38,2.039,0,1,TLS1.3,TLS_AES_256_GCM_SHA384,mTLS,valid,82,204,63.11,77.8,-77.5,74.6,3,1,2.64,0.404,5.365,0.0546,0.1366,low,normal,1
2025-01-01 04:12:20,tenant_197,dev_019326,smart_meter,gw_0554,MQTT,device_lan,cloud,firmware_check,148,1,1673,129.9,0.1,0.962,0,0,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,74,183,38.73,57.3,-73.8,84.1,2,0,20.41,0.448,7.944,0.1016,0.1067,low,normal,1
2025-01-01 04:14:34,tenant_137,dev_011223,smart_meter,gw_2410,MQTT,cloud,edge,telemetry,653,3,1335,125.87,18.04,0.175,4,1,TLS1.3,TLS_AES_256_GCM_SHA384,token,valid,49,322,49.68,68.8,-58.6,78.6,2,1,19.54,2.225,5.413,0.0807,0.142,low,normal,1
2025-01-01 04:16:28,tenant_132,dev_002243,gateway_client,gw_2253,CoAP,device_lan,cloud,telemetry,550,3,2379,58.53,0.1,0.04,1,1,TLS1.2,TLS_AES_256_GCM_SHA384,mTLS,valid,55,83,77.51,78.57,-67.4,70.3,3,0,2.58,10.392,5.326,0.0626,0.1047,low,normal,1
2025-01-01 04:17:59,tenant_063,dev_006464,smart_meter,gw_0440,MQTT,device_lan,partner_api,telemetry,220,4,1182,102.64,16.98,0.369,1,1,TLS1.2,TLS_AES_256_GCM_SHA384,basic,expired,48,86,49.06,66.22,-70.3,84.8,4,0,30.110948572930912,39.432430237494046,5.941,0.4801736705147978,0.3254,medium,replay,0
2025-01-01 04:19:07,tenant_125,dev_031030,camera,gw_0563,MQTT,edge,partner_api,telemetry,168,2,686,99.34,8.66,0.771,0,2,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,41,104,37.26,36.92,-80.7,36.2,4,0,5.94,0.104,6.676,0.055,0.1017,low,normal,1
2025-01-01 04:21:01,tenant_243,dev_033825,gateway_client,gw_0663,MQTT,device_lan,cloud,heartbeat,639,2,911,100.91,7.01,0.348,1,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,8,151,45.08,58.5,-70.2,23.3,6,1,4.08,5.897,5.523,0.0285,0.1425,low,normal,1
2025-01-01 04:22:25,tenant_283,dev_028716,sensor,gw_1469,CoAP,device_lan,edge,telemetry,943,2,1679,90.8,3.23,0.699,1,1,TLS1.2,TLS_AES_128_GCM_SHA256,basic,expired,96,73,41.77,37.57,-75.7,54.6,4,1,23.77,2.322,6.053,0.0136,0.1875,low,normal,1
2025-01-01 04:25:14,tenant_203,dev_028211,camera,gw_1472,CoAP,device_lan,cloud,status,2131,4,1197,114.94,9.7,0.745,2,2,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,token,valid,83,262,65.8,57.88,-47.3,38.9,3,2,11.09,2.764,5.664,0.2204,0.1589,low,normal,1
2025-01-01 04:27:15,tenant_283,dev_004819,smart_meter,gw_2470,CoAP,cloud,cloud,telemetry,1320,5,957,58.83,4.94,0.258,0,0,NONE,TLS_AES_128_GCM_SHA256,mTLS,valid,32,211,20.67,64.48,-68.0,38.1,3,0,8.59,1.863,6.375,0.501,0.1669,low,normal,1
2025-01-01 04:31:28,tenant_255,dev_036880,actuator,gw_0145,MQTT,edge,dmz,telemetry,364,4,2470,212.80988243197487,76.18780062682207,1.307,4,1,TLS1.3,TLS_AES_128_GCM_SHA256,token,missing,26,92,46.73,43.34,-68.1,59.9,3,0,5.14,5.877,4.638,0.7004473349961254,0.4333,medium,mitm,0
2025-01-01 04:32:12,tenant_188,dev_002745,sensor,gw_1539,CoAP,device_lan,edge,telemetry,182,4,846,72.3,1.69,0.627,2,1,TLS1.2,TLS_AES_256_GCM_SHA384,psk,missing,314,164,34.66,47.41,-68.4,33.2,2,5,3.17,0.91,6.375,0.7262537619361322,0.2633,low,spoofing,0
2025-01-01 04:37:19,tenant_226,dev_048739,smart_meter,gw_1134,MQTT,edge,cloud,command,456,3,1510,46.04,12.1,0.627,1,0,TLS1.3,TLS_AES_128_GCM_SHA256,token,valid,17,136,52.38,39.77,-67.5,34.0,2,0,24.17,0.806,4.268,0.3389,0.0916,low,normal,1
2025-01-01 04:41:48,tenant_131,dev_010022,actuator,gw_0774,MQTT,device_lan,cloud,telemetry,143,4,935,171.4939545861415,2.43,0.734,0,2,NONE,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,46,149,43.41,66.24,-76.0,38.6,2,0,2.49,10.987,6.47,0.5237158666080926,0.2792,low,tls_downgrade,0
2025-01-01 04:43:11,tenant_293,dev_026875,sensor,gw_0863,CoAP,edge,cloud,status,490,4,680,104.03,10.2,0.535,1,0,TLS1.2,TLS_AES_256_GCM_SHA384,token,valid,60,193,36.33,44.89,-64.7,22.9,6,0,4.62,0.864,6.773,0.0489,0.1157,low,normal,1
2025-01-01 04:46:18,tenant_088,dev_041129,sensor,rogue_g,MQTT,edge,partner_api,telemetry,45,1,1138,107.95,10.31,0.469,3,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,basic,expired,15,231,48.84,52.34,-69.7,59.1,4,2,10.2,3.397,7.509,0.4402818813824029,0.2574,low,rogue_gateway,0
2025-01-01 04:46:58,tenant_139,dev_046575,sensor,gw_0653,CoAP,dmz,edge,telemetry,308,3,1588,58.61,13.2,0.317,1,2,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,psk,valid,46,60,46.22,51.07,-68.3,61.7,2,1,2.45,3.874,4.783,0.1467,0.1095,low,normal,1
2025-01-01 04:47:07,tenant_259,dev_012343,tracker,gw_0072,CoAP,cloud,dmz,telemetry,1425,5,565,118.02,18.64,0.135,1,1,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,token,valid,35,29,42.03,36.82,-60.1,82.7,4,1,3.53,10.703,5.315,0.1061,0.1902,low,normal,1
2025-01-01 04:47:37,tenant_297,dev_027338,sensor,gw_2048,CoAP,device_lan,edge,telemetry,1312,5,186,91.38,23.37,0.497,1,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,psk,valid,71,39,61.98,33.29,-77.2,54.7,9,0,2.16,4.303,5.75,0.0561,0.1572,low,normal,1
2025-01-01 04:47:52,tenant_098,dev_035450,sensor,gw_2355,CoAP,cloud,edge,command,474,5,1334,139.2,1.54,0.725,2,2,TLS1.2,TLS_AES_256_GCM_SHA384,psk,valid,35,94,62.01,28.96,-75.4,48.9,2,1,3.31,17.923,5.553,0.2622,0.2242,low,normal,1
2025-01-01 04:49:19,tenant_247,dev_002287,sensor,gw_1568,HTTP,cloud,edge,command,840,4,410,52.56,11.87,0.416,2,0,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,token,valid,110,197,30.63,57.32,-56.8,13.8,6,1,3.44,6.988,5.961,0.0654,0.13,low,normal,1
2025-01-01 04:56:45,tenant_016,dev_013517,sensor,gw_0809,HTTP,device_lan,dmz,status,214,4,1223,108.42,12.11,0.543,1,1,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,63,82,12.28,49.41,-64.5,62.9,4,1,5.33,12.715,4.892,0.0365,0.1835,low,normal,1
2025-01-01 04:58:01,tenant_266,dev_009326,gateway_client,gw_2408,AMQP,dmz,dmz,heartbeat,310,2,282,122.26,12.14,0.031,0,1,NONE,TLS_AES_128_GCM_SHA256,token,valid,31,102,56.9,24.15,-51.1,36.6,6,1,6.75,0.401,5.35,0.1019,0.1981,low,normal,1
2025-01-01 05:06:47,tenant_067,dev_039465,camera,gw_1317,HTTP,device_lan,cloud,heartbeat,1475,4,603,53.92,12.25,0.764,1,1,TLS1.2,TLS_AES_256_GCM_SHA384,psk,revoked,86,212,37.91,39.46,-77.1,75.1,3,0,19.85,1.361,5.893,0.1955,0.1733,low,normal,1
2025-01-01 05:19:35,tenant_172,dev_005498,smart_meter,gw_1358,CoAP,cloud,cloud,heartbeat,318,1,365,70.81,22.0,0.995,1,0,NONE,TLS_CHACHA20_POLY1305_SHA256,psk,valid,27,129,67.06,64.31,-78.8,87.0,2,1,5.69,8.594,5.746,0.1363,0.22,low,normal,1
2025-01-01 05:23:58,tenant_195,dev_005878,tracker,gw_1523,MQTT,cloud,edge,heartbeat,352,2,873,106.26,1.92,0.839,1,1,TLS1.3,NONE,token,valid,20,118,50.14,52.94,-71.4,86.8,5,1,11.79,6.191,5.798,0.158,0.1512,low,normal,1
2025-01-01 05:25:20,tenant_288,dev_030830,smart_meter,gw_0437,CoAP,device_lan,cloud,status,317,4,1975,51.53,9.34,0.225,3,1,TLS1.2,TLS_AES_256_GCM_SHA384,token,valid,19,144,59.58,59.88,-60.7,39.0,4,0,10.02,8.523,4.74,0.0725,0.1117,low,normal,1
2025-01-01 05:26:30,tenant_242,dev_007170,camera,gw_2071,CoAP,edge,partner_api,telemetry,523,1,864,126.43870559595379,10.92,0.965,3,1,NONE,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,missing,115,41,74.13,48.21,-76.5,75.5,5,0,17.97,1.646,7.253,0.61764124735232,0.3202,medium,tls_downgrade,0
2025-01-01 05:33:27,tenant_274,dev_015878,sensor,gw_0804,MQTT,device_lan,cloud,telemetry,1036,6,392,53.33,9.23,0.587,1,1,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,148,61,80.01,60.57,-78.4,48.1,2,0,8.47,1.996,5.101,0.1085,0.0788,low,normal,1
2025-01-01 05:33:47,tenant_244,dev_011939,sensor,gw_1692,CoAP,edge,dmz,telemetry,496,4,456,61.53,0.1,0.204,0,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,34,68,57.79,73.4,-63.6,64.6,6,2,14.39,2.869,6.155,0.1523,0.1138,low,normal,1
2025-01-01 05:41:40,tenant_185,dev_032592,actuator,gw_0723,HTTP,edge,dmz,status,308,1,662,14.39,0.1,1.74,1,1,TLS1.2,TLS_AES_256_GCM_SHA384,psk,valid,20,252,47.68,53.95,-71.4,47.5,4,0,7.07,2.61,7.22,0.0349,0.0592,low,normal,1
2025-01-01 05:42:25,tenant_288,dev_015878,smart_meter,gw_1461,CoAP,device_lan,cloud,telemetry,227,5,223,88.42,17.41,0.032,4,0,TLS1.2,TLS_AES_256_GCM_SHA384,token,valid,26,132,76.76,94.81,-66.0,26.0,5,2,1.22,0.407,4.57,0.3004,0.1496,low,normal,1
2025-01-01 05:43:29,tenant_177,dev_008564,sensor,gw_0618,MQTT,edge,cloud,telemetry,221,5,2291,111.07,9.58,0.092,2,2,NONE,TLS_AES_256_GCM_SHA384,token,valid,31,330,56.94,48.97,-82.9,53.1,4,0,6.76,20.77,4.839,0.2229,0.2758,low,normal,1
2025-01-01 05:43:39,tenant_191,dev_004198,sensor,gw_2286,MQTT,device_lan,dmz,heartbeat,1661,3,1167,88.97,8.67,1.305,1,2,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,token,valid,34,81,35.43,71.37,-70.3,71.5,3,0,6.82,0.7,4.828,0.0759,0.1019,low,normal,1
2025-01-01 05:46:20,tenant_257,dev_005092,smart_meter,gw_2182,MQTT,cloud,cloud,status,1115,4,5995,44.92,16.86,0.168,0,2,TLS1.3,TLS_AES_128_GCM_SHA256,mTLS,valid,25,132,52.49,70.55,-92.0,40.6,3,0,2.21,0.231,6.664,0.0548,0.0716,low,normal,1
2025-01-01 05:47:27,tenant_168,dev_030439,smart_meter,gw_2296,MQTT,device_lan,cloud,status,172,1,1623,91.49,19.62,0.132,0,2,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,psk,valid,78,129,65.62,43.81,-61.3,19.9,2,0,3.84,8.29,6.418,0.134,0.1459,low,normal,1
2025-01-01 05:50:11,tenant_152,dev_022317,sensor,gw_1713,MQTT,device_lan,cloud,status,693,3,624,50.72,3.37,0.427,2,0,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,14,124,21.62,41.27,-77.2,73.4,6,1,3.34,1.223,5.208,0.1068,0.0907,low,normal,1
2025-01-01 05:50:20,tenant_151,dev_015184,camera,gw_2171,MQTT,edge,edge,command,630,5,1494,63.86,12.27,0.603,2,1,TLS1.2,TLS_AES_128_GCM_SHA256,psk,valid,185,80,11.8,45.55,-59.6,56.9,4,1,4.23,1.956,6.142,0.1147,0.1101,low,normal,1
2025-01-01 05:56:43,tenant_297,dev_014239,sensor,gw_0209,MQTT,dmz,dmz,telemetry,215,4,403,67.98,7.3,0.644,3,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,23,103,37.06,69.69,-75.1,76.2,3,1,3.27,7.061,5.083,0.1645,0.1311,low,normal,1
2025-01-01 06:03:13,tenant_082,dev_017208,sensor,gw_1916,HTTP,device_lan,cloud,telemetry,161,3,413,77.43,20.99,1.219,2,2,TLS1.3,TLS_AES_128_GCM_SHA256,mTLS,valid,35,35,71.78,78.92,-88.2,44.7,5,0,3.38,5.243,4.989,0.0765,0.1433,low,normal,1
2025-01-01 06:05:57,tenant_082,dev_044940,sensor,gw_0390,CoAP,device_lan,cloud,telemetry,133,4,1663,101.65,29.59,0.396,3,1,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,token,valid,32,79,65.71,48.64,-75.1,72.7,2,0,4.29,4.412,6.127,0.4088,0.1724,low,normal,1
2025-01-01 06:09:27,tenant_065,dev_002313,tracker,gw_2267,HTTP,device_lan,edge,heartbeat,389,2,372,99.19,0.1,0.331,1,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,46,97,32.75,52.42,-55.7,83.9,5,0,3.84,11.034,4.212,0.4428,0.1738,low,normal,1
2025-01-01 06:09:55,tenant_001,dev_001466,actuator,gw_1793,CoAP,dmz,cloud,telemetry,707,6,1612,61.93,0.1,3.503,1,2,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,44,56,53.45,50.89,-57.8,56.0,4,0,25.17,1.411,6.417,0.0553,0.1022,low,normal,1
2025-01-01 06:16:33,tenant_209,dev_005032,actuator,gw_2050,HTTP,device_lan,dmz,heartbeat,82,2,1314,42.67,5.39,0.793,1,2,TLS1.2,NONE,mTLS,expired,53,158,20.73,32.0,-65.1,75.8,6,1,13.11,6.3,5.51,0.3868,0.2206,low,normal,1
2025-01-01 06:26:14,tenant_010,dev_041489,sensor,gw_2281,MQTT,dmz,cloud,telemetry,333,4,514,77.76,19.12,1.59,1,0,TLS1.2,TLS_AES_128_GCM_SHA256,token,valid,57,78,32.4,8.22,-91.3,78.3,2,0,17.9,1.131,5.06,0.2594,0.1267,low,normal,1
2025-01-01 06:27:19,tenant_253,dev_041614,actuator,gw_1935,MQTT,dmz,edge,status,165,3,1516,79.3,17.11,0.337,0,1,TLS1.3,NONE,token,missing,36,181,39.98,69.49,-107.5,34.9,4,2,16.04,9.079,6.347,0.4526,0.2784,low,normal,1
2025-01-01 06:29:03,tenant_181,dev_025775,actuator,gw_1226,CoAP,dmz,cloud,heartbeat,956,3,537,77.42,5.28,0.379,2,1,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,70,187,70.45,49.98,-64.5,60.8,6,2,14.05,3.566,6.571,0.3143,0.1494,low,normal,1
2025-01-01 06:30:16,tenant_059,dev_026758,camera,gw_0769,MQTT,device_lan,edge,heartbeat,226,4,562,47.53,8.16,0.141,4,2,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,token,valid,105,185,47.02,68.04,-90.9,35.9,2,1,19.76,8.619,4.227,0.2689,0.1269,low,normal,1
2025-01-01 06:30:17,tenant_047,dev_023205,smart_meter,gw_2072,MQTT,device_lan,cloud,status,513,2,1541,62.58,8.11,0.568,3,1,TLS1.2,TLS_AES_128_GCM_SHA256,mTLS,missing,47,298,28.9,57.07,-52.4,86.8,5,0,2.57,12.214,6.035,0.2229,0.2347,low,normal,1
2025-01-01 06:31:19,tenant_042,dev_036023,sensor,gw_0939,CoAP,device_lan,edge,heartbeat,932,2,746,64.23,15.61,0.175,3,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,22,53,73.97,52.16,-83.6,34.5,3,0,9.08,2.83,5.746,0.1531,0.1022,low,normal,1
2025-01-01 06:31:54,tenant_244,dev_016535,camera,gw_0699,CoAP,dmz,cloud,heartbeat,90,2,637,74.16,11.4,0.499,0,1,TLS1.2,NONE,mTLS,missing,25,216,75.19,35.24,-56.7,55.3,3,0,6.8,6.34,5.219,0.0795,0.197,low,normal,1
